t (s)	U1(V)	U2(V)
2,806667	-0,262408	-0,031502
2,813333	-0,267656	-0,031502
2,820000	-0,267656	-0,031502
2,826667	-0,272904	-0,031502
2,833333	-0,272904	-0,031502
2,840000	-0,278152	-0,031502
2,846667	-0,283401	-0,031502
2,853333	-0,283401	-0,031502
2,860000	-0,288649	-0,031502
2,866667	-0,288649	-0,031502
2,873333	-0,293897	-0,026252
2,880000	-0,293897	-0,031502
2,886667	-0,299145	-0,026252
2,893333	-0,293897	-0,026252
2,900000	-0,299145	-0,031502
2,906667	-0,299145	-0,026252
2,913333	-0,299145	-0,026252
2,920000	-0,304393	-0,021002
2,926667	-0,304393	-0,021002
2,933333	-0,304393	-0,021002
2,940000	-0,304393	-0,026252
2,946667	-0,304393	-0,021002
2,953333	-0,309641	-0,021002
2,960000	-0,309641	-0,021002
2,966667	-0,304393	-0,015751
2,973333	-0,304393	-0,021002
2,980000	-0,309641	-0,021002
2,986667	-0,309641	-0,015751
2,993333	-0,309641	-0,015751
3,000000	-0,304393	-0,021002
3,006667	-0,304393	-0,015751
3,013333	-0,304393	-0,015751
3,020000	-0,299145	-0,015751
3,026667	-0,304393	-0,015751
3,033333	-0,304393	-0,010501
3,040000	-0,299145	-0,010501
3,046667	-0,299145	-0,010501
3,053333	-0,299145	-0,010501
3,060000	-0,293897	-0,005250
3,066667	-0,293897	-0,005250
3,073333	-0,288649	-0,005250
3,080000	-0,288649	-0,010501
3,086667	-0,288649	-0,005250
3,093333	-0,283401	-0,005250
3,100000	-0,283401	-0,005250
3,106667	-0,278152	-0,005250
3,113333	-0,278152	-0,005250
3,120000	-0,272904	0,000000
3,126667	-0,267656	0,000000
3,133333	-0,267656	0,000000
3,140000	-0,262408	0,000000
3,146667	-0,257160	0,000000
3,153333	-0,257160	0,000000
3,160000	-0,251912	0,005250
3,166667	-0,246663	0,005250
3,173333	-0,246663	0,005250
3,180000	-0,241415	0,000000
3,186667	-0,236167	0,005250
3,193333	-0,230919	0,005250
3,200000	-0,225671	0,005250
3,206667	-0,220423	0,005250
3,213333	-0,215174	0,005250
3,220000	-0,215174	0,010501
3,226667	-0,209926	0,010501
3,233333	-0,199430	0,010501
3,240000	-0,199430	0,010501
3,246667	-0,194182	0,010501
3,253333	-0,188934	0,010501
3,260000	-0,183686	0,015751
3,266667	-0,178437	0,015751
3,273333	-0,173189	0,015751
3,280000	-0,162693	0,015751
3,286667	-0,162693	0,015751
3,293333	-0,152197	0,015751
3,300000	-0,146948	0,015751
3,306667	-0,141700	0,015751
3,313333	-0,131204	0,021002
3,320000	-0,125956	0,031502
3,326667	-0,120708	0,021002
3,333333	-0,115459	0,021002
3,340000	-0,110211	0,021002
3,346667	-0,104963	0,021002
3,353333	-0,094467	0,026252
3,360000	-0,089219	0,021002
3,366667	-0,083971	0,026252
3,373333	-0,073474	0,026252
3,380000	-0,068226	0,026252
3,386667	-0,062978	0,026252
3,393333	-0,052482	0,026252
3,400000	-0,047233	0,026252
3,406667	-0,041985	0,026252
3,413333	-0,036737	0,026252
3,420000	-0,026241	0,026252
3,426667	-0,020993	0,031502
3,433333	-0,010496	0,031502
3,440000	-0,005248	0,031502
3,446667	-0,000000	0,031502
3,453333	0,005248	0,031502
3,460000	0,010496	0,031502
3,466667	0,020993	0,031502
3,473333	0,026241	0,031502
3,480000	0,036737	0,031502
3,486667	0,041985	0,031502
3,493333	0,052482	0,031502
3,500000	0,057730	0,031502
3,506667	0,062978	0,036753
3,513333	0,073474	0,036753
3,520000	0,078722	0,031502
3,526667	0,083971	0,036753
3,533333	0,099715	0,036753
3,540000	0,099715	0,036753
3,546667	0,110211	0,031502
3,553333	0,115459	0,036753
3,560000	0,120708	0,031502
3,566667	0,131204	0,036753
3,573333	0,136452	0,036753
3,580000	0,141700	0,036753
3,586667	0,146948	0,036753
3,593333	0,157445	0,036753
3,600000	0,162693	0,036753
3,606667	0,167941	0,036753
3,613333	0,173189	0,036753
3,620000	0,178437	0,036753
3,626667	0,188934	0,036753
3,633333	0,194182	0,042003
3,640000	0,199430	0,036753
3,646667	0,209926	0,036753
3,653333	0,215174	0,036753
3,660000	0,220423	0,036753
3,666667	0,225671	0,036753
3,673333	0,230919	0,036753
3,680000	0,236167	0,036753
3,686667	0,241415	0,036753
3,693333	0,246663	0,036753
3,700000	0,251912	0,036753
3,706667	0,257160	0,036753
3,713333	0,262408	0,036753
3,720000	0,267656	0,036753
3,726667	0,272904	0,036753
3,733333	0,278152	0,036753
3,740000	0,283401	0,036753
3,746667	0,288649	0,036753
3,753333	0,288649	0,036753
3,760000	0,293897	0,031502
3,766667	0,299145	0,031502
3,773333	0,299145	0,036753
3,780000	0,304393	0,031502
3,786667	0,309641	0,031502
3,793333	0,314889	0,031502
3,800000	0,314889	0,031502
3,806667	0,320138	0,031502
3,813333	0,325386	0,031502
3,820000	0,325386	0,031502
3,826667	0,330634	0,031502
3,833333	0,330634	0,026252
3,840000	0,330634	0,026252
3,846667	0,335882	0,031502
3,853333	0,335882	0,026252
3,860000	0,335882	0,026252
3,866667	0,341130	0,026252
3,873333	0,341130	0,026252
3,880000	0,346378	0,026252
3,886667	0,346378	0,026252
3,893333	0,346378	0,021002
3,900000	0,346378	0,021002
3,906667	0,346378	0,021002
3,913333	0,351627	0,021002
3,920000	0,351627	0,021002
3,926667	0,351627	0,021002
3,933333	0,351627	0,021002
3,940000	0,351627	0,021002
3,946667	0,351627	0,015751
3,953333	0,351627	0,021002
3,960000	0,351627	0,021002
3,966667	0,351627	0,015751
3,973333	0,346378	0,015751
3,980000	0,346378	0,015751
3,986667	0,346378	0,015751
3,993333	0,346378	0,015751
4,000000	0,341130	0,010501
4,006667	0,346378	0,010501
4,013333	0,341130	0,026252
4,020000	0,335882	0,010501
4,026667	0,335882	0,010501
4,033333	0,335882	0,010501
4,040000	0,330634	0,010501
4,046667	0,330634	0,005250
4,053333	0,325386	0,005250
4,060000	0,325386	0,005250
4,066667	0,320138	0,005250
4,073333	0,320138	0,005250
4,080000	0,314889	0,005250
4,086667	0,309641	0,000000
4,093333	0,309641	0,000000
4,100000	0,304393	0,000000
4,106667	0,299145	0,000000
4,113333	0,293897	0,000000
4,120000	0,288649	0,000000
4,126667	0,288649	0,000000
4,133333	0,283401	0,000000
4,140000	0,272904	0,000000
4,146667	0,272904	0,000000
4,153333	0,267656	-0,005250
4,160000	0,267656	-0,005250
4,166667	0,257160	-0,005250
4,173333	0,251912	-0,005250
4,180000	0,246663	-0,005250
4,186667	0,246663	-0,010501
4,193333	0,236167	-0,010501
4,200000	0,230919	-0,010501
4,206667	0,225671	-0,010501
4,213333	0,220423	-0,010501
4,220000	0,215174	-0,010501
4,226667	0,209926	-0,010501
4,233333	0,204678	-0,015751
4,240000	0,194182	-0,015751
4,246667	0,194182	-0,015751
4,253333	0,183686	-0,015751
4,260000	0,178437	-0,015751
4,266667	0,173189	-0,015751
4,273333	0,162693	-0,015751
4,280000	0,162693	-0,021002
4,286667	0,152197	-0,021002
4,293333	0,146948	-0,021002
4,300000	0,136452	-0,021002
4,306667	0,131204	-0,021002
4,313333	0,125956	-0,021002
4,320000	0,115459	-0,026252
4,326667	0,110211	-0,021002
4,333333	0,104963	-0,021002
4,340000	0,099715	-0,021002
4,346667	0,089219	-0,021002
4,353333	0,083971	-0,026252
4,360000	0,073474	-0,026252
4,366667	0,068226	-0,026252
4,373333	0,062978	-0,026252
4,380000	0,052482	-0,031502
4,386667	0,047233	-0,026252
4,393333	0,041985	-0,026252
4,400000	0,031489	-0,031502
4,406667	0,020993	-0,031502
4,413333	0,015744	-0,031502
4,420000	0,010496	-0,031502
4,426667	-0,000000	-0,026252
4,433333	-0,005248	-0,031502
4,440000	-0,010496	-0,031502
4,446667	-0,020993	-0,031502
4,453333	-0,026241	-0,031502
4,460000	-0,036737	-0,031502
4,466667	-0,041985	-0,031502
4,473333	-0,047233	-0,031502
4,480000	-0,057730	-0,036753
4,486667	-0,062978	-0,031502
4,493333	-0,068226	-0,036753
4,500000	-0,073474	-0,031502
4,506667	-0,083971	-0,036753
4,513333	-0,089219	-0,036753
4,520000	-0,099715	-0,031502
4,526667	-0,104963	-0,036753
4,533333	-0,110211	-0,031502
4,540000	-0,115459	-0,031502
4,546667	-0,120708	-0,031502
4,553333	-0,125956	-0,036753
4,560000	-0,136452	-0,036753
4,566667	-0,136452	-0,036753
4,573333	-0,146948	-0,036753
4,580000	-0,152197	-0,036753
4,586667	-0,162693	-0,036753
4,593333	-0,162693	-0,036753
4,600000	-0,173189	-0,036753
4,606667	-0,173189	-0,036753
4,613333	-0,178437	-0,036753
4,620000	-0,188934	-0,036753
4,626667	-0,188934	-0,036753
4,633333	-0,194182	-0,031502
4,640000	-0,199430	-0,036753
4,646667	-0,204678	-0,036753
4,653333	-0,209926	-0,036753
4,660000	-0,215174	-0,036753
4,666667	-0,220423	-0,036753
4,673333	-0,225671	-0,031502
4,680000	-0,230919	-0,036753
4,686667	-0,236167	-0,036753
4,693333	-0,241415	-0,031502
4,700000	-0,246663	-0,036753
4,706667	-0,251912	-0,036753
4,713333	-0,251912	-0,036753
4,720000	-0,257160	-0,036753
4,726667	-0,257160	-0,031502
4,733333	-0,262408	-0,036753
4,740000	-0,262408	-0,036753
4,746667	-0,267656	-0,031502
4,753333	-0,272904	-0,031502
4,760000	-0,272904	-0,031502
4,766667	-0,278152	-0,031502
4,773333	-0,278152	-0,031502
4,780000	-0,283401	-0,031502
4,786667	-0,288649	-0,031502
4,793333	-0,288649	-0,031502
4,800000	-0,293897	-0,031502
4,806667	-0,293897	-0,026252
4,813333	-0,293897	-0,026252
4,820000	-0,293897	-0,031502
4,826667	-0,299145	-0,026252
4,833333	-0,299145	-0,026252
4,840000	-0,299145	-0,026252
4,846667	-0,304393	-0,026252
4,853333	-0,304393	-0,026252
4,860000	-0,309641	-0,021002
4,866667	-0,304393	-0,021002
4,873333	-0,304393	-0,021002
4,880000	-0,309641	-0,021002
4,886667	-0,309641	-0,021002
4,893333	-0,309641	-0,021002
4,900000	-0,309641	-0,021002
4,906667	-0,304393	-0,021002
4,913333	-0,309641	-0,021002
4,920000	-0,309641	-0,015751
4,926667	-0,304393	-0,015751
4,933333	-0,304393	-0,015751
4,940000	-0,309641	-0,015751
4,946667	-0,304393	-0,015751
4,953333	-0,304393	-0,010501
4,960000	-0,304393	-0,015751
4,966667	-0,299145	-0,015751
4,973333	-0,299145	-0,010501
4,980000	-0,293897	-0,010501
4,986667	-0,299145	-0,010501
4,993333	-0,299145	-0,010501
5,000000	-0,293897	-0,010501
5,006667	-0,288649	-0,005250
5,013333	-0,288649	-0,005250
5,020000	-0,288649	-0,005250
5,026667	-0,283401	-0,005250
5,033333	-0,283401	-0,005250
5,040000	-0,272904	0,000000
5,046667	-0,272904	0,000000
5,053333	-0,272904	0,000000
5,060000	-0,267656	0,000000
5,066667	-0,262408	0,000000
5,073333	-0,262408	0,000000
5,080000	-0,257160	0,000000
5,086667	-0,257160	0,000000
5,093333	-0,246663	0,005250
5,100000	-0,246663	0,000000
5,106667	-0,241415	0,005250
5,113333	-0,236167	0,005250
5,120000	-0,236167	0,010501
5,126667	-0,225671	0,005250
5,133333	-0,220423	0,005250
5,140000	-0,220423	0,010501
5,146667	-0,215174	0,010501
5,153333	-0,209926	0,010501
5,160000	-0,199430	0,005250
5,166667	-0,199430	0,010501
5,173333	-0,194182	0,010501
5,180000	-0,188934	0,010501
5,186667	-0,183686	0,015751
5,193333	-0,178437	0,015751
5,200000	-0,173189	0,015751
5,206667	-0,167941	0,015751
5,213333	-0,157445	0,015751
5,220000	-0,152197	0,015751
5,226667	-0,146948	0,015751
5,233333	-0,141700	0,021002
5,240000	-0,136452	0,021002
5,246667	-0,125956	0,015751
5,253333	-0,125956	0,021002
5,260000	-0,115459	0,021002
5,266667	-0,110211	0,021002
5,273333	-0,104963	0,021002
5,280000	-0,094467	0,026252
5,286667	-0,089219	0,026252
5,293333	-0,083971	0,026252
5,300000	-0,078722	0,026252
5,306667	-0,073474	0,026252
5,313333	-0,062978	0,021002
5,320000	-0,057730	0,026252
5,326667	-0,052482	0,026252
5,333333	-0,041985	0,026252
5,340000	-0,036737	0,026252
5,346667	-0,026241	0,031502
5,353333	-0,020993	0,031502
5,360000	-0,015744	0,031502
5,366667	-0,010496	0,031502
5,373333	-0,000000	0,036753
5,380000	0,005248	0,031502
5,386667	0,015744	0,036753
5,393333	0,020993	0,031502
5,400000	0,026241	0,031502
5,406667	0,036737	0,031502
5,413333	0,041985	0,036753
5,420000	0,047233	0,031502
5,426667	0,052482	0,031502
5,433333	0,062978	0,036753
5,440000	0,068226	0,036753
5,446667	0,078722	0,031502
5,453333	0,083971	0,036753
5,460000	0,089219	0,031502
5,466667	0,104963	0,036753
5,473333	0,104963	0,036753
5,480000	0,115459	0,036753
5,486667	0,125956	0,036753
5,493333	0,131204	0,036753
5,500000	0,136452	0,031502
5,506667	0,141700	0,036753
5,513333	0,146948	0,036753
5,520000	0,152197	0,036753
5,526667	0,162693	0,036753
5,533333	0,167941	0,036753
5,540000	0,178437	0,036753
5,546667	0,183686	0,036753
5,553333	0,183686	0,036753
5,560000	0,194182	0,036753
5,566667	0,204678	0,036753
5,573333	0,204678	0,036753
5,580000	0,209926	0,036753
5,586667	0,220423	0,036753
5,593333	0,220423	0,036753
5,600000	0,230919	0,036753
5,606667	0,236167	0,036753
5,613333	0,241415	0,036753
5,620000	0,246663	0,036753
5,626667	0,251912	0,036753
5,633333	0,257160	0,031502
5,640000	0,262408	0,036753
5,646667	0,267656	0,036753
5,653333	0,272904	0,036753
5,660000	0,278152	0,031502
5,666667	0,283401	0,031502
5,673333	0,283401	0,036753
5,680000	0,293897	0,036753
5,686667	0,293897	0,031502
5,693333	0,299145	0,031502
5,700000	0,304393	0,031502
5,706667	0,304393	0,031502
5,713333	0,309641	0,031502
5,720000	0,309641	0,031502
5,726667	0,314889	0,031502
5,733333	0,314889	0,031502
5,740000	0,320138	0,026252
5,746667	0,325386	0,026252
5,753333	0,325386	0,031502
5,760000	0,330634	0,026252
5,766667	0,330634	0,031502
5,773333	0,335882	0,031502
5,780000	0,335882	0,026252
5,786667	0,341130	0,026252
5,793333	0,341130	0,026252
5,800000	0,341130	0,026252
5,806667	0,341130	0,026252
5,813333	0,346378	0,026252
5,820000	0,346378	0,026252
5,826667	0,346378	0,021002
