t (s)	U1(V)	U2(V)
2,540000	-0,204678	0,000000
2,546667	-0,209926	0,000000
2,553333	-0,209926	0,000000
2,560000	-0,215174	0,000000
2,566667	-0,220423	0,005250
2,573333	-0,220423	0,000000
2,580000	-0,225671	0,000000
2,586667	-0,230919	0,005250
2,593333	-0,230919	0,000000
2,600000	-0,230919	0,000000
2,606667	-0,241415	0,000000
2,613333	-0,241415	0,000000
2,620000	-0,241415	0,005250
2,626667	-0,246663	0,000000
2,633333	-0,246663	0,000000
2,640000	-0,246663	0,005250
2,646667	-0,251912	0,000000
2,653333	-0,251912	0,000000
2,660000	-0,251912	0,000000
2,666667	-0,251912	0,000000
2,673333	-0,251912	0,000000
2,680000	-0,257160	0,000000
2,686667	-0,257160	0,000000
2,693333	-0,257160	0,000000
2,700000	-0,257160	0,005250
2,706667	-0,262408	0,005250
2,713333	-0,257160	0,000000
2,720000	-0,262408	0,000000
2,726667	-0,262408	0,000000
2,733333	-0,262408	0,005250
2,740000	-0,262408	0,005250
2,746667	-0,257160	0,005250
2,753333	-0,257160	0,000000
2,760000	-0,262408	0,005250
2,766667	-0,257160	0,000000
2,773333	-0,251912	0,000000
2,780000	-0,257160	0,000000
2,786667	-0,251912	0,000000
2,793333	-0,251912	0,005250
2,800000	-0,257160	0,005250
2,806667	-0,251912	0,000000
2,813333	-0,246663	0,000000
2,820000	-0,251912	0,000000
2,826667	-0,246663	0,000000
2,833333	-0,246663	0,000000
2,840000	-0,241415	0,000000
2,846667	-0,241415	0,000000
2,853333	-0,236167	0,000000
2,860000	-0,236167	0,000000
2,866667	-0,236167	0,000000
2,873333	-0,230919	0,000000
2,880000	-0,225671	0,000000
2,886667	-0,225671	0,000000
2,893333	-0,225671	0,000000
2,900000	-0,220423	0,000000
2,906667	-0,220423	0,000000
2,913333	-0,215174	0,000000
2,920000	-0,215174	0,000000
2,926667	-0,209926	0,000000
2,933333	-0,204678	0,000000
2,940000	-0,204678	0,000000
2,946667	-0,199430	0,000000
2,953333	-0,194182	0,005250
2,960000	-0,194182	0,000000
2,966667	-0,188934	0,000000
2,973333	-0,188934	0,000000
2,980000	-0,183686	0,000000
2,986667	-0,178437	0,000000
2,993333	-0,173189	0,000000
3,000000	-0,173189	0,000000
3,006667	-0,167941	0,000000
3,013333	-0,162693	0,000000
3,020000	-0,157445	0,000000
3,026667	-0,157445	0,000000
3,033333	-0,146948	0,000000
3,040000	-0,152197	0,000000
3,046667	-0,146948	0,000000
3,053333	-0,136452	0,000000
3,060000	-0,136452	0,000000
3,066667	-0,131204	0,000000
3,073333	-0,125956	0,000000
3,080000	-0,120708	0,000000
3,086667	-0,120708	0,000000
3,093333	-0,110211	0,000000
3,100000	-0,110211	0,000000
3,106667	-0,104963	0,000000
3,113333	-0,099715	0,000000
3,120000	-0,094467	0,000000
3,126667	-0,089219	0,000000
3,133333	-0,089219	0,005250
3,140000	-0,083971	0,000000
3,146667	-0,083971	0,000000
3,153333	-0,073474	0,000000
3,160000	-0,073474	0,000000
3,166667	-0,068226	0,000000
3,173333	-0,062978	0,005250
3,180000	-0,062978	0,000000
3,186667	-0,057730	0,000000
3,193333	-0,052482	0,000000
3,200000	-0,047233	0,005250
3,206667	-0,041985	0,005250
3,213333	-0,036737	0,000000
3,220000	-0,031489	0,005250
3,226667	-0,031489	0,000000
3,233333	-0,026241	0,005250
3,240000	-0,020993	0,000000
3,246667	-0,015744	0,000000
3,253333	-0,010496	0,000000
3,260000	-0,010496	0,000000
3,266667	-0,005248	0,005250
3,273333	0,000000	0,000000
3,280000	0,000000	0,000000
3,286667	0,005248	0,005250
3,293333	0,010496	0,000000
3,300000	0,015744	0,005250
3,306667	0,015744	0,000000
3,313333	0,020993	0,005250
3,320000	0,020993	0,000000
3,326667	0,026241	0,000000
3,333333	0,031489	0,000000
3,340000	0,036737	0,000000
3,346667	0,036737	0,000000
3,353333	0,041985	0,000000
3,360000	0,041985	0,000000
3,366667	0,047233	0,000000
3,373333	0,047233	0,000000
3,380000	0,052482	0,000000
3,386667	0,057730	0,000000
3,393333	0,057730	0,000000
3,400000	0,062978	0,000000
3,406667	0,062978	0,000000
3,413333	0,062978	0,000000
3,420000	0,068226	0,000000
3,426667	0,073474	0,000000
3,433333	0,073474	0,000000
3,440000	0,078722	0,000000
3,446667	0,078722	0,000000
3,453333	0,083971	0,000000
3,460000	0,083971	0,000000
3,466667	0,083971	0,000000
3,473333	0,089219	0,000000
3,480000	0,094467	0,000000
3,486667	0,094467	0,000000
3,493333	0,094467	0,000000
3,500000	0,094467	0,000000
3,506667	0,099715	0,000000
3,513333	0,094467	0,000000
3,520000	0,099715	0,005250
3,526667	0,104963	0,000000
3,533333	0,104963	0,000000
3,540000	0,104963	0,000000
3,546667	0,104963	0,000000
3,553333	0,104963	0,000000
3,560000	0,110211	0,000000
3,566667	0,110211	0,000000
3,573333	0,110211	0,000000
3,580000	0,110211	0,000000
3,586667	0,110211	0,000000
3,593333	0,115459	0,000000
3,600000	0,115459	0,000000
3,606667	0,115459	0,000000
3,613333	0,120708	0,000000
3,620000	0,115459	0,000000
3,626667	0,120708	0,005250
3,633333	0,120708	0,000000
3,640000	0,115459	0,000000
3,646667	0,120708	0,000000
3,653333	0,120708	0,000000
3,660000	0,115459	0,000000
3,666667	0,115459	0,000000
3,673333	0,115459	0,000000
3,680000	0,115459	0,000000
3,686667	0,115459	0,005250
3,693333	0,115459	0,000000
3,700000	0,120708	0,005250
3,706667	0,120708	0,000000
3,713333	0,115459	0,005250
3,720000	0,120708	0,000000
3,726667	0,115459	0,000000
3,733333	0,115459	0,000000
3,740000	0,120708	0,000000
3,746667	0,110211	0,000000
3,753333	0,115459	0,000000
3,760000	0,110211	0,000000
3,766667	0,115459	0,000000
3,773333	0,115459	0,000000
3,780000	0,110211	0,005250
3,786667	0,110211	0,000000
3,793333	0,110211	0,000000
3,800000	0,110211	0,005250
3,806667	0,110211	0,000000
3,813333	0,104963	0,000000
3,820000	0,104963	0,000000
3,826667	0,104963	0,000000
3,833333	0,104963	0,000000
3,840000	0,099715	0,000000
3,846667	0,099715	0,000000
3,853333	0,099715	0,005250
3,860000	0,099715	0,000000
3,866667	0,099715	0,000000
3,873333	0,094467	0,000000
3,880000	0,094467	0,000000
3,886667	0,089219	0,000000
3,893333	0,089219	0,000000
3,900000	0,089219	0,000000
3,906667	0,089219	0,000000
3,913333	0,083971	0,000000
3,920000	0,083971	0,000000
3,926667	0,083971	0,000000
3,933333	0,078722	0,005250
3,940000	0,078722	0,000000
3,946667	0,078722	0,000000
3,953333	0,073474	0,000000
3,960000	0,073474	0,000000
3,966667	0,068226	0,000000
3,973333	0,073474	0,000000
3,980000	0,073474	0,000000
3,986667	0,068226	0,000000
3,993333	0,068226	0,005250
4,000000	0,068226	0,005250
4,006667	0,062978	0,005250
4,013333	0,062978	0,000000
4,020000	0,062978	0,000000
4,026667	0,057730	0,005250
4,033333	0,052482	0,000000
4,040000	0,052482	0,000000
4,046667	0,052482	0,000000
4,053333	0,052482	0,000000
4,060000	0,047233	0,000000
4,066667	0,047233	0,000000
4,073333	0,041985	0,000000
4,080000	0,041985	0,000000
4,086667	0,041985	0,000000
4,093333	0,036737	0,000000
4,100000	0,036737	0,005250
4,106667	0,031489	0,000000
4,113333	0,031489	0,000000
4,120000	0,031489	0,000000
4,126667	0,026241	0,000000
4,133333	0,026241	0,000000
4,140000	0,020993	0,005250
4,146667	0,020993	-0,005250
4,153333	0,026241	0,000000
4,160000	0,020993	0,000000
4,166667	0,015744	0,000000
4,173333	0,015744	0,000000
4,180000	0,010496	0,000000
4,186667	0,010496	0,000000
4,193333	0,010496	0,000000
4,200000	0,005248	0,000000
4,206667	0,005248	0,005250
4,213333	0,005248	0,000000
4,220000	0,000000	0,000000
4,226667	0,000000	0,000000
4,233333	-0,005248	0,000000
4,240000	-0,005248	0,000000
4,246667	-0,005248	0,000000
4,253333	-0,010496	0,000000
4,260000	-0,010496	0,000000
4,266667	-0,010496	0,000000
4,273333	-0,010496	0,000000
4,280000	-0,015744	0,000000
4,286667	-0,015744	0,000000
4,293333	-0,020993	0,000000
4,300000	-0,020993	0,000000
4,306667	-0,020993	0,000000
4,313333	-0,026241	0,000000
4,320000	-0,026241	0,000000
4,326667	-0,026241	0,000000
4,333333	-0,026241	0,000000
4,340000	-0,026241	0,000000
4,346667	-0,031489	0,000000
4,353333	-0,036737	0,000000
4,360000	-0,031489	0,000000
4,366667	-0,036737	0,000000
4,373333	-0,036737	0,000000
4,380000	-0,036737	0,000000
4,386667	-0,036737	0,005250
4,393333	-0,036737	0,000000
4,400000	-0,041985	0,000000
4,406667	-0,041985	0,000000
4,413333	-0,041985	0,000000
4,420000	-0,041985	0,000000
4,426667	-0,047233	0,005250
4,433333	-0,047233	0,005250
4,440000	-0,047233	0,005250
4,446667	-0,047233	0,000000
4,453333	-0,047233	0,000000
4,460000	-0,047233	0,000000
4,466667	-0,052482	0,000000
4,473333	-0,052482	0,000000
4,480000	-0,052482	0,000000
4,486667	-0,057730	0,005250
4,493333	-0,057730	0,005250
4,500000	-0,052482	0,000000
4,506667	-0,057730	0,000000
4,513333	-0,057730	0,000000
4,520000	-0,057730	0,000000
4,526667	-0,057730	0,000000
4,533333	-0,052482	0,000000
4,540000	-0,057730	0,000000
4,546667	-0,052482	0,000000
4,553333	-0,057730	0,000000
4,560000	-0,057730	0,000000
4,566667	-0,057730	0,000000
4,573333	-0,057730	0,000000
4,580000	-0,057730	0,000000
4,586667	-0,062978	0,000000
4,593333	-0,057730	0,000000
4,600000	-0,057730	0,000000
4,606667	-0,062978	0,000000
4,613333	-0,062978	0,005250
4,620000	-0,057730	0,000000
4,626667	-0,057730	0,000000
4,633333	-0,057730	0,000000
4,640000	-0,062978	0,000000
4,646667	-0,057730	0,000000
4,653333	-0,057730	0,000000
4,660000	-0,057730	0,000000
4,666667	-0,057730	0,000000
4,673333	-0,062978	0,000000
4,680000	-0,057730	0,005250
4,686667	-0,062978	0,000000
4,693333	-0,057730	0,000000
4,700000	-0,057730	0,000000
4,706667	-0,057730	0,000000
4,713333	-0,057730	0,000000
4,720000	-0,057730	0,000000
4,726667	-0,057730	0,000000
4,733333	-0,057730	0,000000
4,740000	-0,057730	0,000000
4,746667	-0,052482	0,000000
4,753333	-0,052482	0,000000
4,760000	-0,057730	0,000000
4,766667	-0,057730	0,000000
4,773333	-0,052482	0,005250
4,780000	-0,052482	0,000000
4,786667	-0,052482	0,000000
4,793333	-0,052482	0,000000
4,800000	-0,052482	0,005250
4,806667	-0,052482	0,000000
4,813333	-0,047233	0,005250
4,820000	-0,047233	0,000000
4,826667	-0,047233	0,000000
4,833333	-0,047233	0,000000
4,840000	-0,047233	0,000000
4,846667	-0,047233	0,000000
4,853333	-0,041985	0,000000
4,860000	-0,041985	0,000000
4,866667	-0,041985	0,000000
4,873333	-0,041985	0,005250
4,880000	-0,036737	0,000000
4,886667	-0,041985	0,000000
4,893333	-0,041985	0,000000
4,900000	-0,036737	0,000000
4,906667	-0,036737	0,000000
4,913333	-0,036737	0,000000
4,920000	-0,036737	0,000000
4,926667	-0,036737	0,005250
4,933333	-0,036737	0,000000
4,940000	-0,031489	0,000000
4,946667	-0,031489	0,000000
4,953333	-0,031489	0,000000
4,960000	-0,031489	0,005250
4,966667	-0,031489	0,000000
4,973333	-0,026241	0,000000
4,980000	-0,031489	0,000000
4,986667	-0,026241	0,000000
4,993333	-0,031489	0,005250
5,000000	-0,026241	0,000000
5,006667	-0,026241	0,000000
5,013333	-0,026241	0,000000
5,020000	-0,026241	0,000000
5,026667	-0,020993	0,000000
5,033333	-0,020993	0,000000
5,040000	-0,020993	0,000000
5,046667	-0,015744	0,000000
5,053333	-0,020993	0,000000
5,060000	-0,015744	0,005250
5,066667	-0,015744	0,000000
5,073333	-0,010496	0,000000
5,080000	-0,010496	0,000000
5,086667	-0,010496	0,005250
5,093333	-0,010496	0,000000
5,100000	-0,010496	0,005250
5,106667	-0,010496	0,000000
5,113333	-0,010496	0,000000
5,120000	-0,005248	0,000000
5,126667	-0,005248	0,000000
5,133333	-0,005248	0,000000
5,140000	0,000000	0,000000
5,146667	-0,005248	0,005250
5,153333	-0,005248	0,005250
5,160000	-0,005248	0,000000
5,166667	-0,005248	0,000000
5,173333	0,000000	0,000000
5,180000	0,005248	0,000000
5,186667	0,005248	0,000000
5,193333	0,005248	0,000000
5,200000	0,005248	0,000000
5,206667	0,005248	0,000000
5,213333	0,005248	0,000000
5,220000	0,005248	0,000000
5,226667	0,005248	0,005250
5,233333	0,010496	0,000000
5,240000	0,005248	0,000000
5,246667	0,010496	0,000000
5,253333	0,010496	0,000000
5,260000	0,010496	0,000000
5,266667	0,010496	0,000000
5,273333	0,010496	0,000000
5,280000	0,010496	0,000000
5,286667	0,010496	0,000000
5,293333	0,015744	0,000000
5,300000	0,015744	0,005250
5,306667	0,015744	0,000000
5,313333	0,015744	0,000000
5,320000	0,015744	0,000000
5,326667	0,015744	0,005250
5,333333	0,015744	0,000000
5,340000	0,020993	0,000000
5,346667	0,020993	0,000000
5,353333	0,015744	0,000000
5,360000	0,020993	0,005250
5,366667	0,015744	0,000000
5,373333	0,026241	0,000000
5,380000	0,020993	0,000000
5,386667	0,020993	0,005250
5,393333	0,020993	0,000000
5,400000	0,020993	0,000000
5,406667	0,026241	0,000000
5,413333	0,020993	0,000000
5,420000	0,026241	0,000000
5,426667	0,020993	0,000000
5,433333	0,026241	0,000000
5,440000	0,026241	0,005250
5,446667	0,026241	0,000000
5,453333	0,026241	0,000000
5,460000	0,026241	0,000000
5,466667	0,026241	0,000000
5,473333	0,026241	0,000000
5,480000	0,031489	0,000000
5,486667	0,026241	0,000000
5,493333	0,026241	0,005250
5,500000	0,026241	0,000000
5,506667	0,026241	0,000000
5,513333	0,031489	0,000000
5,520000	0,026241	0,000000
5,526667	0,026241	0,005250
5,533333	0,026241	0,000000
5,540000	0,026241	0,000000
5,546667	0,026241	0,000000
5,553333	0,031489	0,000000
5,560000	0,026241	0,000000
5,566667	0,031489	0,000000
5,573333	0,026241	0,000000
5,580000	0,026241	0,005250
5,586667	0,026241	0,000000
5,593333	0,026241	0,000000
5,600000	0,031489	0,000000
5,606667	0,026241	0,000000
5,613333	0,031489	0,000000
5,620000	0,026241	0,005250
5,626667	0,026241	0,005250
5,633333	0,026241	0,000000
5,640000	0,026241	0,000000
5,646667	0,026241	0,000000
5,653333	0,026241	0,000000
5,660000	0,026241	0,000000
5,666667	0,026241	0,000000
5,673333	0,026241	0,000000
5,680000	0,026241	0,000000
5,686667	0,026241	0,000000
5,693333	0,026241	0,000000
5,700000	0,020993	0,000000
5,706667	0,026241	0,000000
5,713333	0,020993	0,000000
5,720000	0,026241	0,000000
5,726667	0,026241	0,000000
5,733333	0,020993	0,000000
5,740000	0,026241	0,000000
5,746667	0,020993	0,000000
5,753333	0,020993	0,005250
5,760000	0,020993	0,000000
5,766667	0,020993	0,000000
5,773333	0,020993	0,000000
5,780000	0,020993	0,000000
5,786667	0,020993	0,000000
5,793333	0,020993	0,000000
5,800000	0,020993	0,000000
5,806667	0,020993	0,000000
5,813333	0,020993	0,000000
5,820000	0,015744	0,005250
5,826667	0,020993	0,000000
5,833333	0,015744	0,000000
5,840000	0,020993	0,000000
5,846667	0,015744	0,005250
5,853333	0,015744	0,000000
5,860000	0,015744	0,000000
5,866667	0,015744	0,000000
5,873333	0,015744	0,005250
5,880000	0,015744	0,000000
5,886667	0,015744	0,005250
5,893333	0,015744	0,000000
5,900000	0,010496	0,000000
5,906667	0,015744	0,000000
5,913333	0,015744	0,000000
5,920000	0,015744	0,000000
5,926667	0,010496	0,000000
5,933333	0,010496	0,005250
5,940000	0,010496	0,000000
5,946667	0,010496	0,005250
5,953333	0,010496	0,000000
5,960000	0,010496	0,000000
5,966667	0,010496	0,005250
5,973333	0,005248	0,000000
