t (s)	U1(V)	U2(V)
0,000000	-0,057730	0,021002
0,006667	-0,057730	0,021002
0,013333	-0,062978	0,026252
0,020000	-0,068226	0,026252
0,026667	-0,062978	0,026252
0,033333	-0,068226	0,026252
0,040000	-0,068226	0,026252
0,046667	-0,073474	0,031502
0,053333	-0,068226	0,026252
0,060000	-0,073474	0,031502
0,066667	-0,068226	0,031502
0,073333	-0,068226	0,031502
0,080000	-0,068226	0,031502
0,086667	-0,073474	0,031502
0,093333	-0,073474	0,031502
0,100000	-0,073474	0,036753
0,106667	-0,073474	0,031502
0,113333	-0,073474	0,036753
0,120000	-0,073474	0,031502
0,126667	-0,078722	0,031502
0,133333	-0,073474	0,031502
0,140000	-0,078722	0,036753
0,146667	-0,078722	0,036753
0,153333	-0,073474	0,036753
0,160000	-0,073474	0,036753
0,166667	-0,073474	0,036753
0,173333	-0,073474	0,036753
0,180000	-0,073474	0,036753
0,186667	-0,073474	0,031502
0,193333	-0,073474	0,036753
0,200000	-0,073474	0,036753
0,206667	-0,073474	0,036753
0,213333	-0,073474	0,036753
0,220000	-0,073474	0,036753
0,226667	-0,068226	0,042003
0,233333	-0,068226	0,036753
0,240000	-0,068226	0,031502
0,246667	-0,068226	0,036753
0,253333	-0,068226	0,036753
0,260000	-0,062978	0,036753
0,266667	-0,062978	0,036753
0,273333	-0,062978	0,036753
0,280000	-0,062978	0,036753
0,286667	-0,062978	0,036753
0,293333	-0,062978	0,036753
0,300000	-0,057730	0,031502
0,306667	-0,057730	0,031502
0,313333	-0,057730	0,031502
0,320000	-0,057730	0,031502
0,326667	-0,057730	0,031502
0,333333	-0,052482	0,036753
0,340000	-0,052482	0,031502
0,346667	-0,047233	0,031502
0,353333	-0,047233	0,031502
0,360000	-0,047233	0,031502
0,366667	-0,041985	0,031502
0,373333	-0,041985	0,031502
0,380000	-0,041985	0,026252
0,386667	-0,036737	0,026252
0,393333	-0,036737	0,026252
0,400000	-0,036737	0,026252
0,406667	-0,036737	0,026252
0,413333	-0,031489	0,026252
0,420000	-0,031489	0,026252
0,426667	-0,026241	0,021002
0,433333	-0,026241	0,021002
0,440000	-0,020993	0,021002
0,446667	-0,020993	0,021002
0,453333	-0,020993	0,021002
0,460000	-0,015744	0,021002
0,466667	-0,015744	0,015751
0,473333	-0,010496	0,021002
0,480000	-0,010496	0,015751
0,486667	-0,005248	0,015751
0,493333	-0,005248	0,015751
0,500000	-0,000000	0,010501
0,506667	-0,005248	0,010501
0,513333	-0,000000	0,010501
0,520000	-0,000000	0,010501
0,526667	0,005248	0,010501
0,533333	0,005248	0,005250
0,540000	0,010496	0,005250
0,546667	0,010496	0,005250
0,553333	0,010496	0,005250
0,560000	0,015744	0,005250
0,566667	0,015744	0,005250
0,573333	0,020993	0,005250
0,580000	0,020993	0,005250
0,586667	0,026241	0,000000
0,593333	0,026241	0,000000
0,600000	0,026241	0,000000
0,606667	0,031489	0,000000
0,613333	0,031489	-0,005250
0,620000	0,036737	-0,005250
0,626667	0,036737	-0,010501
0,633333	0,036737	-0,005250
0,640000	0,041985	-0,005250
0,646667	0,041985	-0,010501
0,653333	0,041985	-0,010501
0,660000	0,052482	-0,005250
0,666667	0,047233	-0,010501
0,673333	0,052482	-0,010501
0,680000	0,052482	-0,010501
0,686667	0,052482	-0,015751
0,693333	0,057730	-0,015751
0,700000	0,057730	-0,015751
0,706667	0,057730	-0,015751
0,713333	0,062978	-0,015751
0,720000	0,062978	-0,015751
0,726667	0,068226	-0,021002
0,733333	0,068226	-0,021002
0,740000	0,068226	-0,021002
0,746667	0,068226	-0,021002
0,753333	0,068226	-0,010501
0,760000	0,068226	-0,026252
0,766667	0,073474	-0,026252
0,773333	0,073474	-0,021002
0,780000	0,073474	-0,026252
0,786667	0,078722	-0,026252
0,793333	0,078722	-0,021002
0,800000	0,078722	-0,026252
0,806667	0,078722	-0,026252
0,813333	0,078722	-0,026252
0,820000	0,078722	-0,026252
0,826667	0,083971	-0,031502
0,833333	0,078722	-0,031502
0,840000	0,083971	-0,031502
0,846667	0,083971	-0,031502
0,853333	0,083971	-0,031502
0,860000	0,083971	-0,031502
0,866667	0,083971	-0,031502
0,873333	0,083971	-0,036753
0,880000	0,083971	-0,036753
0,886667	0,083971	-0,036753
0,893333	0,083971	-0,031502
0,900000	0,083971	-0,036753
0,906667	0,083971	-0,036753
0,913333	0,089219	-0,036753
0,920000	0,083971	-0,036753
0,926667	0,083971	-0,036753
0,933333	0,083971	-0,036753
0,940000	0,083971	-0,036753
0,946667	0,083971	-0,036753
0,953333	0,083971	-0,036753
0,960000	0,078722	-0,036753
0,966667	0,083971	-0,036753
0,973333	0,083971	-0,036753
0,980000	0,078722	-0,036753
0,986667	0,078722	-0,036753
0,993333	0,078722	-0,036753
