t (s)	U1(V)	U2(V)
3,240000	-0,031489	0,036753
3,246667	-0,031489	0,036753
3,253333	-0,031489	0,031502
3,260000	-0,031489	0,036753
3,266667	-0,031489	0,031502
3,273333	-0,026241	0,031502
3,280000	-0,026241	0,031502
3,286667	-0,026241	0,031502
3,293333	-0,026241	0,026252
3,300000	-0,020993	0,031502
3,306667	-0,026241	0,026252
3,313333	-0,020993	0,026252
3,320000	-0,020993	0,026252
3,326667	-0,020993	0,026252
3,333333	-0,020993	0,026252
3,340000	-0,015744	0,026252
3,346667	-0,020993	0,021002
3,353333	-0,015744	0,026252
3,360000	-0,015744	0,021002
3,366667	-0,010496	0,021002
3,373333	-0,010496	0,021002
3,380000	-0,010496	0,015751
3,386667	-0,010496	0,015751
3,393333	-0,005248	0,015751
3,400000	-0,005248	0,015751
3,406667	-0,005248	0,015751
3,413333	-0,005248	0,015751
3,420000	-0,005248	0,010501
3,426667	-0,000000	0,005250
3,433333	-0,000000	0,010501
3,440000	-0,000000	0,010501
3,446667	-0,000000	0,010501
3,453333	0,005248	0,005250
3,460000	0,005248	0,005250
3,466667	0,005248	0,005250
3,473333	0,010496	0,005250
3,480000	0,010496	0,000000
3,486667	0,010496	0,000000
3,493333	0,010496	0,000000
3,500000	0,010496	0,000000
3,506667	0,015744	-0,005250
3,513333	0,015744	0,000000
3,520000	0,015744	-0,005250
3,526667	0,015744	-0,005250
3,533333	0,015744	-0,005250
3,540000	0,020993	-0,005250
3,546667	0,020993	-0,010501
3,553333	0,020993	-0,010501
3,560000	0,020993	-0,010501
3,566667	0,026241	-0,010501
3,573333	0,026241	-0,015751
3,580000	0,026241	-0,015751
3,586667	0,026241	-0,015751
3,593333	0,031489	-0,021002
3,600000	0,026241	-0,015751
3,606667	0,026241	-0,015751
3,613333	0,031489	-0,021002
3,620000	0,031489	-0,021002
3,626667	0,036737	-0,021002
3,633333	0,031489	-0,021002
3,640000	0,036737	-0,021002
3,646667	0,036737	-0,021002
3,653333	0,036737	-0,021002
3,660000	0,041985	-0,026252
3,666667	0,041985	-0,031502
3,673333	0,041985	-0,026252
3,680000	0,041985	-0,026252
3,686667	0,041985	-0,026252
3,693333	0,041985	-0,031502
3,700000	0,041985	-0,031502
3,706667	0,041985	-0,031502
3,713333	0,041985	-0,031502
3,720000	0,041985	-0,031502
3,726667	0,047233	-0,031502
3,733333	0,047233	-0,031502
3,740000	0,047233	-0,031502
3,746667	0,047233	-0,031502
3,753333	0,047233	-0,036753
3,760000	0,047233	-0,036753
3,766667	0,047233	-0,036753
3,773333	0,047233	-0,036753
3,780000	0,047233	-0,036753
3,786667	0,047233	-0,036753
3,793333	0,047233	-0,036753
3,800000	0,047233	-0,036753
3,806667	0,047233	-0,036753
3,813333	0,047233	-0,036753
3,820000	0,047233	-0,036753
3,826667	0,047233	-0,036753
3,833333	0,047233	-0,036753
3,840000	0,047233	-0,036753
3,846667	0,041985	-0,036753
3,853333	0,041985	-0,036753
3,860000	0,041985	-0,036753
3,866667	0,041985	-0,036753
3,873333	0,041985	-0,031502
3,880000	0,041985	-0,031502
3,886667	0,041985	-0,031502
3,893333	0,036737	-0,036753
3,900000	0,041985	-0,031502
3,906667	0,041985	-0,036753
3,913333	0,041985	-0,031502
3,920000	0,036737	-0,031502
3,926667	0,036737	-0,031502
3,933333	0,036737	-0,031502
3,940000	0,036737	-0,031502
3,946667	0,031489	-0,031502
3,953333	0,031489	-0,026252
3,960000	0,031489	-0,031502
3,966667	0,031489	-0,031502
3,973333	0,031489	-0,026252
3,980000	0,031489	-0,026252
3,986667	0,026241	-0,026252
3,993333	0,026241	-0,021002
4,000000	0,026241	-0,021002
4,006667	0,020993	-0,026252
4,013333	0,020993	-0,021002
4,020000	0,020993	-0,021002
4,026667	0,020993	-0,021002
4,033333	0,015744	-0,021002
4,040000	0,015744	-0,021002
4,046667	0,015744	-0,015751
4,053333	0,015744	-0,015751
4,060000	0,015744	-0,015751
4,066667	0,010496	-0,015751
4,073333	0,010496	-0,015751
4,080000	0,005248	-0,010501
4,086667	0,010496	-0,010501
4,093333	0,005248	-0,010501
4,100000	0,005248	-0,010501
4,106667	-0,000000	-0,010501
4,113333	-0,000000	-0,005250
4,120000	-0,000000	-0,005250
4,126667	-0,000000	-0,005250
4,133333	-0,005248	0,000000
4,140000	-0,005248	-0,005250
4,146667	-0,005248	0,000000
4,153333	-0,005248	0,000000
4,160000	-0,005248	0,000000
4,166667	-0,010496	0,005250
4,173333	-0,010496	0,005250
4,180000	-0,010496	0,005250
4,186667	-0,010496	0,005250
4,193333	-0,015744	0,005250
4,200000	-0,015744	0,010501
4,206667	-0,015744	0,010501
4,213333	-0,020993	0,010501
4,220000	-0,020993	0,015751
4,226667	-0,020993	0,010501
4,233333	-0,020993	0,015751
4,240000	-0,020993	0,015751
4,246667	-0,026241	0,015751
4,253333	-0,026241	0,021002
4,260000	-0,026241	0,021002
4,266667	-0,026241	0,021002
4,273333	-0,026241	0,021002
4,280000	-0,031489	0,026252
4,286667	-0,031489	0,021002
4,293333	-0,031489	0,021002
4,300000	-0,031489	0,021002
4,306667	-0,031489	0,026252
4,313333	-0,036737	0,026252
4,320000	-0,036737	0,026252
4,326667	-0,036737	0,026252
4,333333	-0,036737	0,026252
4,340000	-0,036737	0,031502
4,346667	-0,036737	0,026252
4,353333	-0,041985	0,031502
4,360000	-0,036737	0,031502
4,366667	-0,041985	0,031502
4,373333	-0,041985	0,031502
4,380000	-0,041985	0,036753
4,386667	-0,036737	0,031502
4,393333	-0,041985	0,031502
4,400000	-0,041985	0,036753
4,406667	-0,041985	0,036753
4,413333	-0,041985	0,031502
4,420000	-0,041985	0,036753
4,426667	-0,041985	0,036753
4,433333	-0,041985	0,036753
4,440000	-0,036737	0,036753
4,446667	-0,041985	0,036753
4,453333	-0,041985	0,036753
4,460000	-0,041985	0,036753
4,466667	-0,041985	0,031502
4,473333	-0,041985	0,036753
4,480000	-0,041985	0,036753
4,486667	-0,041985	0,036753
4,493333	-0,036737	0,036753
4,500000	-0,036737	0,036753
4,506667	-0,041985	0,036753
4,513333	-0,036737	0,036753
4,520000	-0,036737	0,036753
4,526667	-0,036737	0,031502
4,533333	-0,036737	0,036753
4,540000	-0,036737	0,036753
4,546667	-0,036737	0,036753
4,553333	-0,036737	0,031502
4,560000	-0,031489	0,036753
4,566667	-0,031489	0,036753
4,573333	-0,031489	0,031502
4,580000	-0,031489	0,031502
4,586667	-0,031489	0,031502
4,593333	-0,031489	0,031502
4,600000	-0,031489	0,031502
4,606667	-0,031489	0,026252
4,613333	-0,026241	0,031502
4,620000	-0,026241	0,026252
4,626667	-0,026241	0,026252
4,633333	-0,020993	0,031502
4,640000	-0,026241	0,026252
4,646667	-0,020993	0,026252
4,653333	-0,020993	0,026252
4,660000	-0,020993	0,021002
4,666667	-0,020993	0,021002
4,673333	-0,015744	0,021002
4,680000	-0,015744	0,021002
4,686667	-0,015744	0,021002
4,693333	-0,015744	0,015751
4,700000	-0,015744	0,021002
4,706667	-0,010496	0,015751
4,713333	-0,010496	0,015751
4,720000	-0,010496	0,015751
4,726667	-0,005248	0,015751
4,733333	-0,005248	0,010501
4,740000	-0,005248	0,010501
4,746667	-0,005248	0,010501
4,753333	-0,000000	0,010501
4,760000	-0,000000	0,010501
4,766667	-0,000000	0,005250
4,773333	-0,000000	0,005250
4,780000	0,005248	0,005250
4,786667	0,005248	0,000000
4,793333	0,005248	0,005250
4,800000	0,010496	0,000000
4,806667	0,010496	0,000000
4,813333	0,015744	0,000000
4,820000	0,015744	0,000000
4,826667	0,015744	-0,005250
4,833333	0,015744	-0,005250
4,840000	0,015744	-0,005250
4,846667	0,015744	-0,005250
4,853333	0,020993	-0,005250
4,860000	0,020993	-0,010501
4,866667	0,020993	-0,010501
4,873333	0,020993	-0,010501
4,880000	0,020993	-0,010501
4,886667	0,020993	-0,015751
4,893333	0,026241	-0,015751
4,900000	0,026241	-0,015751
4,906667	0,031489	-0,015751
4,913333	0,031489	-0,015751
4,920000	0,031489	-0,021002
4,926667	0,031489	-0,021002
4,933333	0,036737	-0,021002
4,940000	0,031489	-0,021002
4,946667	0,036737	-0,021002
4,953333	0,036737	-0,021002
4,960000	0,036737	-0,026252
4,966667	0,036737	-0,021002
4,973333	0,041985	-0,026252
4,980000	0,041985	-0,026252
4,986667	0,041985	-0,031502
4,993333	0,041985	-0,031502
5,000000	0,041985	-0,026252
5,006667	0,047233	-0,026252
5,013333	0,041985	-0,031502
5,020000	0,041985	-0,031502
5,026667	0,041985	-0,031502
5,033333	0,041985	-0,031502
5,040000	0,047233	-0,031502
5,046667	0,047233	-0,036753
5,053333	0,041985	-0,031502
5,060000	0,047233	-0,036753
5,066667	0,047233	-0,036753
5,073333	0,047233	-0,036753
5,080000	0,047233	-0,036753
5,086667	0,047233	-0,036753
5,093333	0,047233	-0,036753
5,100000	0,047233	-0,036753
5,106667	0,047233	-0,036753
5,113333	0,047233	-0,036753
5,120000	0,047233	-0,036753
5,126667	0,041985	-0,036753
5,133333	0,047233	-0,036753
5,140000	0,041985	-0,036753
5,146667	0,047233	-0,036753
5,153333	0,047233	-0,036753
5,160000	0,047233	-0,036753
5,166667	0,047233	-0,036753
5,173333	0,041985	-0,036753
5,180000	0,047233	-0,036753
5,186667	0,041985	-0,036753
5,193333	0,047233	-0,036753
5,200000	0,041985	-0,036753
5,206667	0,041985	-0,036753
5,213333	0,041985	-0,036753
5,220000	0,036737	-0,031502
5,226667	0,041985	-0,031502
5,233333	0,036737	-0,031502
5,240000	0,036737	-0,031502
5,246667	0,036737	-0,031502
5,253333	0,031489	-0,031502
5,260000	0,031489	-0,036753
5,266667	0,031489	-0,026252
5,273333	0,036737	-0,031502
5,280000	0,031489	-0,031502
5,286667	0,026241	-0,026252
5,293333	0,026241	-0,026252
5,300000	0,026241	-0,026252
5,306667	0,026241	-0,026252
5,313333	0,026241	-0,021002
5,320000	0,020993	-0,021002
5,326667	0,020993	-0,021002
5,333333	0,020993	-0,021002
5,340000	0,020993	-0,021002
5,346667	0,020993	-0,015751
5,353333	0,015744	-0,021002
5,360000	0,015744	-0,015751
5,366667	0,010496	-0,015751
5,373333	0,015744	-0,015751
5,380000	0,010496	-0,015751
5,386667	0,010496	-0,015751
5,393333	0,010496	-0,010501
5,400000	0,005248	-0,010501
5,406667	0,005248	-0,010501
5,413333	0,005248	-0,010501
5,420000	0,005248	-0,005250
5,426667	-0,000000	-0,005250
5,433333	-0,000000	-0,005250
5,440000	-0,000000	-0,005250
5,446667	-0,000000	0,000000
5,453333	-0,000000	-0,005250
5,460000	-0,005248	0,000000
5,466667	-0,005248	0,000000
5,473333	-0,010496	0,000000
5,480000	-0,010496	0,000000
5,486667	-0,010496	0,005250
5,493333	-0,010496	0,005250
5,500000	-0,010496	0,005250
5,506667	-0,015744	0,010501
5,513333	-0,015744	0,010501
5,520000	-0,015744	0,010501
5,526667	-0,020993	0,010501
5,533333	-0,020993	0,010501
5,540000	-0,020993	0,015751
5,546667	-0,020993	0,015751
5,553333	-0,026241	0,015751
5,560000	-0,026241	0,015751
5,566667	-0,026241	0,021002
5,573333	-0,026241	0,021002
5,580000	-0,026241	0,021002
5,586667	-0,031489	0,021002
5,593333	-0,031489	0,021002
5,600000	-0,031489	0,021002
5,606667	-0,031489	0,021002
5,613333	-0,031489	0,021002
5,620000	-0,036737	0,026252
5,626667	-0,031489	0,026252
5,633333	-0,036737	0,026252
5,640000	-0,036737	0,026252
5,646667	-0,041985	0,026252
5,653333	-0,036737	0,026252
5,660000	-0,041985	0,031502
5,666667	-0,036737	0,031502
5,673333	-0,036737	0,031502
5,680000	-0,041985	0,031502
5,686667	-0,041985	0,031502
5,693333	-0,041985	0,031502
5,700000	-0,036737	0,031502
5,706667	-0,041985	0,031502
5,713333	-0,041985	0,036753
5,720000	-0,041985	0,036753
5,726667	-0,041985	0,036753
5,733333	-0,041985	0,036753
5,740000	-0,041985	0,036753
5,746667	-0,041985	0,036753
5,753333	-0,041985	0,036753
5,760000	-0,041985	0,036753
5,766667	-0,041985	0,036753
5,773333	-0,041985	0,036753
5,780000	-0,041985	0,036753
5,786667	-0,041985	0,036753
5,793333	-0,041985	0,036753
5,800000	-0,041985	0,036753
5,806667	-0,041985	0,036753
5,813333	-0,041985	0,036753
