t (s)	U1(V)	U2(V)
1,666667	0,220423	-0,031502
1,673333	0,215174	-0,026252
1,680000	0,204678	-0,031502
1,686667	0,199430	-0,026252
1,693333	0,194182	-0,031502
1,700000	0,183686	-0,026252
1,706667	0,173189	-0,026252
1,713333	0,167941	-0,031502
1,720000	0,162693	-0,031502
1,726667	0,152197	-0,026252
1,733333	0,146948	-0,031502
1,740000	0,136452	-0,031502
1,746667	0,125956	-0,031502
1,753333	0,120708	-0,031502
1,760000	0,110211	-0,031502
1,766667	0,104963	-0,036753
1,773333	0,094467	-0,031502
1,780000	0,089219	-0,031502
1,786667	0,083971	-0,031502
1,793333	0,068226	-0,036753
1,800000	0,062978	-0,031502
1,806667	0,052482	-0,031502
1,813333	0,041985	-0,036753
1,820000	0,041985	-0,036753
1,826667	0,026241	-0,031502
1,833333	0,020993	-0,031502
1,840000	0,015744	-0,036753
1,846667	0,005248	-0,036753
1,853333	-0,005248	-0,036753
1,860000	-0,015744	-0,031502
1,866667	-0,020993	-0,036753
1,873333	-0,031489	-0,036753
1,880000	-0,036737	-0,036753
1,886667	-0,047233	-0,031502
1,893333	-0,057730	-0,036753
1,900000	-0,062978	-0,036753
1,906667	-0,068226	-0,036753
1,913333	-0,078722	-0,036753
1,920000	-0,083971	-0,036753
1,926667	-0,094467	-0,036753
1,933333	-0,099715	-0,031502
1,940000	-0,104963	-0,031502
1,946667	-0,115459	-0,036753
1,953333	-0,120708	-0,036753
1,960000	-0,131204	-0,031502
1,966667	-0,136452	-0,036753
1,973333	-0,141700	-0,031502
1,980000	-0,146948	-0,031502
1,986667	-0,157445	-0,036753
1,993333	-0,167941	-0,031502
2,000000	-0,167941	-0,031502
2,006667	-0,178437	-0,031502
2,013333	-0,183686	-0,031502
2,020000	-0,188934	-0,031502
2,026667	-0,194182	-0,026252
2,033333	-0,199430	-0,031502
2,040000	-0,209926	-0,031502
2,046667	-0,220423	-0,026252
2,053333	-0,220423	-0,031502
2,060000	-0,225671	-0,026252
2,066667	-0,236167	-0,031502
2,073333	-0,236167	-0,026252
2,080000	-0,246663	-0,026252
2,086667	-0,246663	-0,031502
2,093333	-0,257160	-0,026252
2,100000	-0,257160	-0,026252
2,106667	-0,267656	-0,026252
2,113333	-0,272904	-0,026252
2,120000	-0,272904	-0,026252
2,126667	-0,278152	-0,021002
2,133333	-0,283401	-0,026252
2,140000	-0,288649	-0,026252
2,146667	-0,288649	-0,021002
2,153333	-0,299145	-0,026252
2,160000	-0,299145	-0,021002
2,166667	-0,299145	-0,021002
2,173333	-0,304393	-0,021002
2,180000	-0,309641	-0,015751
2,186667	-0,309641	-0,015751
2,193333	-0,314889	-0,021002
2,200000	-0,314889	-0,015751
2,206667	-0,320138	-0,015751
2,213333	-0,320138	-0,015751
2,220000	-0,325386	-0,010501
2,226667	-0,330634	-0,015751
2,233333	-0,325386	-0,015751
2,240000	-0,330634	-0,015751
2,246667	-0,330634	-0,015751
2,253333	-0,335882	-0,010501
2,260000	-0,335882	-0,005250
2,266667	-0,335882	-0,010501
2,273333	-0,335882	-0,005250
2,280000	-0,335882	-0,010501
2,286667	-0,335882	-0,005250
2,293333	-0,335882	-0,005250
2,300000	-0,341130	-0,005250
2,306667	-0,341130	-0,005250
2,313333	-0,335882	-0,005250
2,320000	-0,341130	-0,005250
2,326667	-0,341130	0,000000
2,333333	-0,335882	0,000000
2,340000	-0,341130	0,000000
2,346667	-0,335882	0,000000
2,353333	-0,335882	0,000000
2,360000	-0,335882	0,000000
2,366667	-0,330634	0,005250
2,373333	-0,330634	0,000000
2,380000	-0,330634	0,005250
2,386667	-0,325386	0,005250
2,393333	-0,325386	0,005250
2,400000	-0,325386	0,010501
2,406667	-0,320138	0,010501
2,413333	-0,314889	0,010501
2,420000	-0,314889	0,005250
2,426667	-0,314889	0,005250
2,433333	-0,309641	0,010501
2,440000	-0,304393	0,010501
2,446667	-0,304393	0,010501
2,453333	-0,299145	0,010501
2,460000	-0,293897	0,010501
2,466667	-0,293897	0,015751
2,473333	-0,288649	0,015751
2,480000	-0,283401	0,015751
2,486667	-0,278152	0,015751
2,493333	-0,278152	0,015751
2,500000	-0,272904	0,021002
2,506667	-0,267656	0,021002
2,513333	-0,262408	0,015751
2,520000	-0,257160	0,021002
2,526667	-0,246663	0,021002
2,533333	-0,246663	0,026252
2,540000	-0,241415	0,021002
2,546667	-0,236167	0,026252
2,553333	-0,230919	0,021002
2,560000	-0,225671	0,026252
2,566667	-0,215174	0,026252
2,573333	-0,209926	0,026252
2,580000	-0,204678	0,026252
2,586667	-0,199430	0,026252
2,593333	-0,194182	0,031502
2,600000	-0,188934	0,026252
2,606667	-0,178437	0,026252
2,613333	-0,178437	0,031502
2,620000	-0,167941	0,031502
2,626667	-0,162693	0,031502
2,633333	-0,152197	0,031502
2,640000	-0,146948	0,031502
2,646667	-0,141700	0,031502
2,653333	-0,131204	0,031502
2,660000	-0,125956	0,036753
2,666667	-0,115459	0,031502
2,673333	-0,104963	0,031502
2,680000	-0,099715	0,036753
2,686667	-0,094467	0,031502
2,693333	-0,083971	0,036753
2,700000	-0,083971	0,031502
2,706667	-0,073474	0,031502
2,713333	-0,062978	0,031502
2,720000	-0,057730	0,031502
2,726667	-0,047233	0,031502
2,733333	-0,036737	0,036753
2,740000	-0,031489	0,031502
2,746667	-0,026241	0,036753
2,753333	-0,015744	0,036753
2,760000	-0,005248	0,036753
2,766667	-0,000000	0,036753
2,773333	0,005248	0,036753
2,780000	0,010496	0,036753
2,786667	0,020993	0,036753
2,793333	0,031489	0,036753
2,800000	0,041985	0,036753
2,806667	0,047233	0,036753
2,813333	0,057730	0,036753
2,820000	0,068226	0,036753
2,826667	0,073474	0,036753
2,833333	0,078722	0,047254
2,840000	0,089219	0,036753
2,846667	0,099715	0,036753
2,853333	0,104963	0,036753
2,860000	0,115459	0,031502
2,866667	0,125956	0,036753
2,873333	0,131204	0,036753
2,880000	0,141700	0,031502
2,886667	0,146948	0,036753
2,893333	0,152197	0,036753
2,900000	0,162693	0,036753
2,906667	0,173189	0,036753
2,913333	0,178437	0,036753
2,920000	0,183686	0,031502
2,926667	0,194182	0,036753
2,933333	0,199430	0,031502
2,940000	0,209926	0,031502
2,946667	0,215174	0,031502
2,953333	0,225671	0,036753
2,960000	0,225671	0,031502
2,966667	0,236167	0,031502
2,973333	0,241415	0,031502
2,980000	0,246663	0,031502
2,986667	0,257160	0,031502
2,993333	0,262408	0,031502
3,000000	0,272904	0,031502
3,006667	0,278152	0,031502
3,013333	0,283401	0,026252
3,020000	0,288649	0,031502
3,026667	0,293897	0,026252
3,033333	0,293897	0,026252
3,040000	0,304393	0,026252
3,046667	0,309641	0,026252
3,053333	0,314889	0,026252
3,060000	0,320138	0,026252
3,066667	0,325386	0,026252
3,073333	0,330634	0,026252
3,080000	0,330634	0,026252
3,086667	0,335882	0,021002
3,093333	0,346378	0,026252
3,100000	0,346378	0,021002
3,106667	0,351627	0,021002
3,113333	0,356875	0,021002
3,120000	0,356875	0,015751
3,126667	0,362123	0,015751
3,133333	0,367371	0,021002
3,140000	0,367371	0,015751
3,146667	0,367371	0,015751
3,153333	0,372619	0,015751
3,160000	0,372619	0,015751
3,166667	0,377867	0,010501
3,173333	0,377867	0,010501
3,180000	0,383116	0,015751
3,186667	0,383116	0,015751
3,193333	0,383116	0,010501
3,200000	0,388364	0,010501
3,206667	0,388364	0,010501
3,213333	0,388364	0,010501
3,220000	0,383116	0,010501
3,226667	0,388364	0,010501
3,233333	0,388364	0,010501
3,240000	0,388364	0,010501
3,246667	0,388364	0,010501
3,253333	0,388364	0,005250
3,260000	0,388364	0,005250
3,266667	0,388364	0,005250
3,273333	0,388364	0,005250
3,280000	0,388364	0,005250
3,286667	0,388364	0,005250
3,293333	0,383116	0,000000
3,300000	0,383116	0,000000
3,306667	0,383116	0,000000
3,313333	0,383116	0,000000
3,320000	0,377867	0,000000
3,326667	0,377867	0,000000
3,333333	0,372619	-0,005250
3,340000	0,367371	-0,005250
3,346667	0,367371	-0,005250
3,353333	0,367371	-0,005250
3,360000	0,362123	-0,005250
3,366667	0,362123	-0,010501
3,373333	0,356875	-0,005250
3,380000	0,351627	-0,010501
3,386667	0,346378	-0,010501
3,393333	0,346378	-0,010501
3,400000	0,341130	-0,010501
3,406667	0,341130	-0,015751
3,413333	0,335882	-0,015751
3,420000	0,330634	-0,015751
3,426667	0,320138	-0,015751
3,433333	0,320138	-0,015751
3,440000	0,314889	-0,015751
3,446667	0,309641	-0,015751
3,453333	0,304393	-0,021002
3,460000	0,293897	-0,015751
3,466667	0,293897	-0,021002
3,473333	0,288649	-0,021002
3,480000	0,278152	-0,015751
3,486667	0,272904	-0,021002
3,493333	0,272904	-0,021002
3,500000	0,262408	-0,021002
3,506667	0,257160	-0,021002
3,513333	0,246663	-0,021002
3,520000	0,241415	-0,021002
3,526667	0,236167	-0,021002
3,533333	0,225671	-0,026252
3,540000	0,220423	-0,026252
3,546667	0,215174	-0,026252
3,553333	0,209926	-0,026252
3,560000	0,199430	-0,026252
3,566667	0,188934	-0,031502
3,573333	0,188934	-0,026252
3,580000	0,178437	-0,031502
3,586667	0,167941	-0,026252
3,593333	0,157445	-0,026252
3,600000	0,157445	-0,031502
3,606667	0,146948	-0,031502
3,613333	0,136452	-0,031502
3,620000	0,131204	-0,031502
3,626667	0,120708	-0,031502
3,633333	0,110211	-0,031502
3,640000	0,104963	-0,031502
3,646667	0,094467	-0,031502
3,653333	0,089219	-0,031502
3,660000	0,078722	-0,036753
3,666667	0,073474	-0,031502
3,673333	0,068226	-0,031502
3,680000	0,057730	-0,036753
3,686667	0,047233	-0,031502
3,693333	0,036737	-0,036753
3,700000	0,031489	-0,036753
3,706667	0,020993	-0,031502
3,713333	0,010496	-0,036753
3,720000	0,005248	-0,031502
3,726667	-0,005248	-0,031502
3,733333	-0,010496	-0,036753
3,740000	-0,020993	-0,031502
3,746667	-0,026241	-0,036753
3,753333	-0,036737	-0,036753
3,760000	-0,047233	-0,031502
3,766667	-0,052482	-0,036753
3,773333	-0,062978	-0,031502
3,780000	-0,073474	-0,036753
3,786667	-0,078722	-0,036753
3,793333	-0,083971	-0,036753
3,800000	-0,094467	-0,036753
3,806667	-0,099715	-0,036753
3,813333	-0,110211	-0,031502
3,820000	-0,115459	-0,036753
3,826667	-0,120708	-0,036753
3,833333	-0,125956	-0,031502
3,840000	-0,131204	-0,031502
3,846667	-0,141700	-0,031502
3,853333	-0,152197	-0,031502
3,860000	-0,157445	-0,031502
3,866667	-0,162693	-0,031502
3,873333	-0,173189	-0,031502
3,880000	-0,178437	-0,036753
3,886667	-0,178437	-0,036753
3,893333	-0,188934	-0,031502
3,900000	-0,199430	-0,031502
3,906667	-0,199430	-0,031502
3,913333	-0,209926	-0,031502
3,920000	-0,215174	-0,031502
3,926667	-0,220423	-0,031502
3,933333	-0,225671	-0,026252
3,940000	-0,230919	-0,026252
3,946667	-0,241415	-0,026252
3,953333	-0,241415	-0,031502
3,960000	-0,251912	-0,026252
3,966667	-0,251912	-0,031502
3,973333	-0,262408	-0,026252
3,980000	-0,262408	-0,026252
3,986667	-0,267656	-0,026252
3,993333	-0,272904	-0,026252
4,000000	-0,278152	-0,021002
4,006667	-0,283401	-0,026252
4,013333	-0,288649	-0,026252
4,020000	-0,288649	-0,021002
4,026667	-0,293897	-0,026252
4,033333	-0,293897	-0,021002
4,040000	-0,304393	-0,021002
4,046667	-0,304393	-0,021002
4,053333	-0,309641	-0,021002
4,060000	-0,309641	-0,015751
4,066667	-0,309641	-0,015751
4,073333	-0,314889	-0,021002
4,080000	-0,320138	-0,015751
4,086667	-0,320138	-0,015751
4,093333	-0,325386	-0,015751
4,100000	-0,325386	-0,015751
4,106667	-0,325386	-0,015751
4,113333	-0,330634	-0,015751
4,120000	-0,330634	-0,010501
4,126667	-0,330634	-0,010501
4,133333	-0,330634	-0,010501
4,140000	-0,335882	-0,010501
4,146667	-0,335882	-0,010501
4,153333	-0,335882	-0,005250
4,160000	-0,335882	-0,010501
4,166667	-0,335882	-0,005250
4,173333	-0,335882	-0,005250
4,180000	-0,341130	-0,005250
4,186667	-0,335882	-0,005250
4,193333	-0,335882	-0,005250
4,200000	-0,335882	0,000000
4,206667	-0,341130	0,000000
4,213333	-0,335882	-0,005250
4,220000	-0,335882	0,000000
4,226667	-0,335882	0,000000
4,233333	-0,335882	0,000000
4,240000	-0,335882	0,000000
4,246667	-0,330634	0,000000
4,253333	-0,330634	0,005250
4,260000	-0,325386	0,000000
4,266667	-0,325386	0,005250
4,273333	-0,325386	0,005250
4,280000	-0,320138	0,005250
4,286667	-0,320138	0,005250
4,293333	-0,314889	0,010501
4,300000	-0,314889	0,010501
4,306667	-0,309641	0,010501
4,313333	-0,304393	0,010501
4,320000	-0,304393	0,010501
4,326667	-0,304393	0,010501
4,333333	-0,299145	0,010501
4,340000	-0,293897	0,015751
4,346667	-0,288649	0,015751
4,353333	-0,283401	0,015751
4,360000	-0,283401	0,015751
4,366667	-0,278152	0,015751
4,373333	-0,272904	0,015751
4,380000	-0,267656	0,015751
4,386667	-0,262408	0,021002
4,393333	-0,257160	0,021002
4,400000	-0,251912	0,021002
4,406667	-0,246663	0,021002
4,413333	-0,241415	0,026252
4,420000	-0,236167	0,021002
4,426667	-0,230919	0,026252
4,433333	-0,225671	0,021002
4,440000	-0,220423	0,026252
4,446667	-0,215174	0,026252
4,453333	-0,204678	0,026252
4,460000	-0,204678	0,026252
4,466667	-0,194182	0,026252
4,473333	-0,188934	0,031502
4,480000	-0,183686	0,026252
4,486667	-0,178437	0,031502
4,493333	-0,167941	0,031502
4,500000	-0,162693	0,031502
4,506667	-0,157445	0,031502
4,513333	-0,146948	0,026252
4,520000	-0,141700	0,031502
4,526667	-0,131204	0,031502
4,533333	-0,125956	0,031502
4,540000	-0,120708	0,031502
4,546667	-0,115459	0,036753
4,553333	-0,104963	0,031502
4,560000	-0,094467	0,031502
4,566667	-0,089219	0,031502
4,573333	-0,078722	0,031502
4,580000	-0,073474	0,031502
4,586667	-0,068226	0,036753
4,593333	-0,057730	0,031502
4,600000	-0,047233	0,036753
4,606667	-0,041985	0,031502
4,613333	-0,036737	0,036753
4,620000	-0,026241	0,036753
4,626667	-0,020993	0,036753
4,633333	-0,010496	0,036753
4,640000	-0,005248	0,036753
4,646667	0,005248	0,036753
4,653333	0,010496	0,036753
4,660000	0,020993	0,036753
4,666667	0,026241	0,036753
4,673333	0,036737	0,036753
4,680000	0,047233	0,036753
4,686667	0,057730	0,036753
4,693333	0,062978	0,036753
4,700000	0,068226	0,036753
4,706667	0,078722	0,036753
4,713333	0,089219	0,036753
4,720000	0,094467	0,036753
4,726667	0,104963	0,036753
4,733333	0,110211	0,036753
4,740000	0,120708	0,031502
4,746667	0,125956	0,036753
4,753333	0,136452	0,036753
4,760000	0,146948	0,036753
4,766667	0,152197	0,031502
4,773333	0,162693	0,031502
4,780000	0,167941	0,031502
4,786667	0,178437	0,031502
4,793333	0,178437	0,036753
4,800000	0,188934	0,031502
4,806667	0,194182	0,031502
4,813333	0,204678	0,031502
4,820000	0,215174	0,031502
4,826667	0,220423	0,031502
4,833333	0,225671	0,031502
4,840000	0,236167	0,031502
4,846667	0,241415	0,031502
4,853333	0,246663	0,031502
4,860000	0,251912	0,031502
4,866667	0,262408	0,026252
4,873333	0,267656	0,031502
4,880000	0,272904	0,026252
4,886667	0,278152	0,026252
4,893333	0,288649	0,026252
4,900000	0,288649	0,026252
4,906667	0,293897	0,026252
4,913333	0,299145	0,026252
4,920000	0,309641	0,026252
4,926667	0,309641	0,026252
4,933333	0,320138	0,026252
4,940000	0,325386	0,026252
4,946667	0,325386	0,021002
4,953333	0,335882	0,021002
4,960000	0,335882	0,021002
4,966667	0,341130	0,021002
4,973333	0,341130	0,021002
4,980000	0,346378	0,015751
4,986667	0,351627	0,021002
4,993333	0,351627	0,015751
5,000000	0,362123	0,015751
5,006667	0,362123	0,021002
5,013333	0,367371	0,015751
5,020000	0,367371	0,015751
5,026667	0,372619	0,015751
5,033333	0,372619	0,015751
5,040000	0,372619	0,015751
5,046667	0,377867	0,015751
5,053333	0,377867	0,015751
5,060000	0,377867	0,015751
5,066667	0,383116	0,015751
5,073333	0,383116	0,010501
5,080000	0,388364	0,010501
5,086667	0,388364	0,010501
5,093333	0,388364	0,010501
5,100000	0,388364	0,010501
5,106667	0,388364	0,010501
5,113333	0,388364	0,005250
5,120000	0,388364	0,005250
5,126667	0,388364	0,005250
5,133333	0,388364	0,005250
5,140000	0,388364	0,005250
5,146667	0,388364	0,000000
5,153333	0,388364	0,000000
5,160000	0,383116	0,000000
5,166667	0,388364	0,000000
5,173333	0,383116	0,000000
5,180000	0,383116	0,000000
5,186667	0,377867	0,000000
5,193333	0,383116	0,000000
5,200000	0,377867	-0,005250
5,206667	0,372619	-0,005250
5,213333	0,372619	0,000000
5,220000	0,367371	-0,005250
5,226667	0,367371	-0,005250
5,233333	0,362123	-0,010501
5,240000	0,362123	-0,005250
5,246667	0,356875	-0,005250
5,253333	0,351627	-0,005250
5,260000	0,351627	-0,010501
5,266667	0,346378	-0,010501
5,273333	0,341130	-0,010501
5,280000	0,335882	-0,010501
5,286667	0,335882	-0,015751
5,293333	0,330634	-0,015751
5,300000	0,325386	-0,015751
5,306667	0,320138	-0,015751
5,313333	0,314889	-0,015751
5,320000	0,309641	-0,021002
5,326667	0,304393	-0,015751
5,333333	0,299145	-0,021002
5,340000	0,293897	-0,015751
5,346667	0,288649	-0,021002
5,353333	0,283401	-0,021002
5,360000	0,278152	-0,021002
5,366667	0,272904	-0,021002
5,373333	0,262408	-0,026252
5,380000	0,257160	-0,021002
5,386667	0,251912	-0,021002
5,393333	0,241415	-0,021002
5,400000	0,236167	-0,026252
5,406667	0,230919	-0,021002
5,413333	0,220423	-0,026252
5,420000	0,215174	-0,026252
5,426667	0,209926	-0,026252
5,433333	0,199430	-0,026252
5,440000	0,194182	-0,026252
5,446667	0,188934	-0,026252
5,453333	0,183686	-0,031502
5,460000	0,173189	-0,031502
5,466667	0,162693	-0,031502
5,473333	0,157445	-0,026252
5,480000	0,146948	-0,031502
5,486667	0,141700	-0,026252
5,493333	0,131204	-0,031502
5,500000	0,125956	-0,036753
5,506667	0,115459	-0,031502
5,513333	0,110211	-0,031502
5,520000	0,099715	-0,031502
5,526667	0,094467	-0,031502
5,533333	0,083971	-0,031502
5,540000	0,073474	-0,036753
5,546667	0,068226	-0,036753
5,553333	0,057730	-0,036753
5,560000	0,047233	-0,031502
5,566667	0,041985	-0,036753
5,573333	0,031489	-0,036753
5,580000	0,020993	-0,036753
5,586667	0,015744	-0,031502
5,593333	0,010496	-0,036753
5,600000	-0,005248	-0,031502
5,606667	-0,010496	-0,031502
5,613333	-0,020993	-0,036753
5,620000	-0,026241	-0,036753
5,626667	-0,031489	-0,031502
5,633333	-0,041985	-0,036753
5,640000	-0,052482	-0,036753
5,646667	-0,057730	-0,036753
5,653333	-0,068226	-0,036753
5,660000	-0,073474	-0,036753
5,666667	-0,078722	-0,036753
5,673333	-0,089219	-0,031502
5,680000	-0,094467	-0,036753
5,686667	-0,110211	-0,031502
5,693333	-0,110211	-0,031502
5,700000	-0,120708	-0,031502
5,706667	-0,125956	-0,036753
5,713333	-0,136452	-0,036753
5,720000	-0,141700	-0,031502
5,726667	-0,146948	-0,031502
5,733333	-0,152197	-0,031502
5,740000	-0,162693	-0,036753
5,746667	-0,167941	-0,031502
5,753333	-0,173189	-0,031502
5,760000	-0,178437	-0,031502
5,766667	-0,188934	-0,031502
5,773333	-0,194182	-0,031502
5,780000	-0,199430	-0,031502
5,786667	-0,204678	-0,031502
5,793333	-0,209926	-0,031502
5,800000	-0,220423	-0,031502
5,806667	-0,220423	-0,031502
5,813333	-0,230919	-0,031502
