t (s)	U1(V)	U2(V)
1,780000	0,062978	0,000000
1,783333	0,062978	0,000000
1,786667	0,062978	0,000000
1,790000	0,062978	0,000000
1,793333	0,062978	0,000000
1,796667	0,062978	0,000000
1,800000	0,062978	0,005250
1,803333	0,062978	0,000000
1,806667	0,062978	0,000000
1,810000	0,062978	0,000000
1,813333	0,062978	0,000000
1,816667	0,062978	0,005250
1,820000	0,062978	0,000000
1,823333	0,062978	0,005250
1,826667	0,062978	0,005250
1,830000	0,062978	0,000000
1,833333	0,062978	0,000000
1,836667	0,057730	0,000000
1,840000	0,062978	0,000000
1,843333	0,057730	0,000000
1,846667	0,057730	0,000000
1,850000	0,062978	0,000000
1,853333	0,057730	0,000000
1,856667	0,057730	0,000000
1,860000	0,057730	0,000000
1,863333	0,057730	0,000000
1,866667	0,057730	0,005250
1,870000	0,057730	0,005250
1,873333	0,057730	0,000000
1,876667	0,052482	0,005250
1,880000	0,057730	0,000000
1,883333	0,057730	0,000000
1,886667	0,057730	0,000000
1,890000	0,052482	0,005250
1,893333	0,057730	0,000000
1,896667	0,052482	0,000000
1,900000	0,052482	0,000000
1,903333	0,052482	0,000000
1,906667	0,057730	0,005250
1,910000	0,057730	0,000000
1,913333	0,052482	0,000000
1,916667	0,052482	0,000000
1,920000	0,052482	0,000000
1,923333	0,052482	0,000000
1,926667	0,052482	0,000000
1,930000	0,052482	0,000000
1,933333	0,052482	0,000000
1,936667	0,052482	0,000000
1,940000	0,047233	0,000000
1,943333	0,047233	0,005250
1,946667	0,052482	0,000000
1,950000	0,047233	0,005250
1,953333	0,047233	0,000000
1,956667	0,047233	0,000000
1,960000	0,047233	0,000000
1,963333	0,047233	0,000000
1,966667	0,047233	0,000000
1,970000	0,047233	0,005250
1,973333	0,041985	0,000000
1,976667	0,047233	0,000000
1,980000	0,041985	0,000000
1,983333	0,047233	0,000000
1,986667	0,047233	0,000000
1,990000	0,047233	0,000000
1,993333	0,041985	0,000000
1,996667	0,041985	0,000000
2,000000	0,041985	0,000000
2,003333	0,041985	0,000000
2,006667	0,041985	0,005250
2,010000	0,041985	0,000000
2,013333	0,041985	0,000000
2,016667	0,041985	0,000000
2,020000	0,041985	0,000000
2,023333	0,041985	0,000000
2,026667	0,041985	0,000000
2,030000	0,036737	0,000000
2,033333	0,036737	0,000000
2,036667	0,036737	0,000000
2,040000	0,036737	0,000000
2,043333	0,036737	0,000000
2,046667	0,036737	0,000000
2,050000	0,036737	0,000000
2,053333	0,036737	0,000000
2,056667	0,036737	0,000000
2,060000	0,031489	0,005250
2,063333	0,036737	0,000000
2,066667	0,031489	0,000000
2,070000	0,036737	0,005250
2,073333	0,031489	0,000000
2,076667	0,031489	0,000000
2,080000	0,036737	0,000000
2,083333	0,031489	0,000000
2,086667	0,036737	0,000000
2,090000	0,031489	0,000000
2,093333	0,031489	0,000000
2,096667	0,031489	0,005250
2,100000	0,031489	0,000000
2,103333	0,031489	0,000000
2,106667	0,031489	0,000000
2,110000	0,031489	0,005250
2,113333	0,026241	0,000000
2,116667	0,026241	0,000000
2,120000	0,026241	0,000000
2,123333	0,031489	0,005250
2,126667	0,031489	0,005250
2,130000	0,026241	0,000000
2,133333	0,026241	0,005250
2,136667	0,026241	0,000000
2,140000	0,026241	0,000000
2,143333	0,026241	0,000000
2,146667	0,020993	0,000000
2,150000	0,026241	0,000000
2,153333	0,026241	0,000000
2,156667	0,020993	0,000000
2,160000	0,026241	0,000000
2,163333	0,026241	0,000000
2,166667	0,026241	0,000000
2,170000	0,020993	0,000000
2,173333	0,020993	0,000000
2,176667	0,020993	0,000000
2,180000	0,020993	0,000000
2,183333	0,020993	0,000000
2,186667	0,020993	0,000000
2,190000	0,020993	0,005250
2,193333	0,020993	0,000000
2,196667	0,020993	0,000000
2,200000	0,015744	0,000000
2,203333	0,015744	0,000000
2,206667	0,020993	0,000000
2,210000	0,015744	0,000000
2,213333	0,015744	0,005250
2,216667	0,015744	0,000000
2,220000	0,015744	0,000000
2,223333	0,015744	0,005250
2,226667	0,015744	0,000000
2,230000	0,015744	0,000000
2,233333	0,010496	0,000000
2,236667	0,015744	0,005250
2,240000	0,010496	0,000000
2,243333	0,015744	0,005250
2,246667	0,010496	0,000000
2,250000	0,015744	0,005250
2,253333	0,010496	0,000000
2,256667	0,010496	0,000000
2,260000	0,010496	0,000000
2,263333	0,010496	0,000000
2,266667	0,010496	0,000000
2,270000	0,010496	0,000000
2,273333	0,010496	0,000000
2,276667	0,010496	0,000000
2,280000	0,010496	0,000000
2,283333	0,010496	0,005250
2,286667	0,010496	0,005250
2,290000	0,010496	0,000000
2,293333	0,005248	0,000000
2,296667	0,005248	0,000000
2,300000	0,005248	0,000000
2,303333	0,005248	0,000000
2,306667	0,010496	0,000000
2,310000	0,015744	0,005250
2,313333	0,005248	0,000000
2,316667	0,010496	0,000000
2,320000	0,005248	0,000000
2,323333	0,005248	0,005250
2,326667	0,005248	0,000000
2,330000	0,005248	0,005250
2,333333	0,005248	0,000000
2,336667	0,000000	0,000000
2,340000	0,000000	0,000000
2,343333	0,005248	0,005250
2,346667	0,000000	0,000000
2,350000	0,005248	0,005250
2,353333	0,000000	0,000000
2,356667	0,000000	0,005250
2,360000	0,000000	0,005250
2,363333	0,000000	0,000000
2,366667	0,000000	0,000000
2,370000	0,000000	0,005250
2,373333	0,000000	0,005250
2,376667	0,000000	0,005250
2,380000	0,000000	0,000000
2,383333	0,000000	0,000000
2,386667	0,000000	0,000000
2,390000	0,000000	0,000000
2,393333	0,000000	0,005250
2,396667	-0,005248	0,000000
2,400000	-0,005248	0,000000
2,403333	-0,005248	0,000000
2,406667	0,000000	0,000000
2,410000	0,000000	0,000000
2,413333	-0,005248	0,000000
2,416667	0,000000	0,005250
2,420000	-0,005248	0,005250
2,423333	0,000000	0,000000
2,426667	-0,005248	0,000000
2,430000	-0,005248	0,000000
2,433333	0,000000	0,000000
2,436667	0,000000	0,005250
2,440000	-0,005248	0,005250
2,443333	-0,005248	0,000000
2,446667	-0,005248	0,000000
2,450000	-0,005248	0,000000
2,453333	-0,005248	0,000000
2,456667	-0,005248	0,000000
2,460000	-0,005248	0,000000
2,463333	-0,005248	0,005250
2,466667	-0,005248	0,000000
2,470000	-0,005248	0,000000
2,473333	-0,005248	0,000000
2,476667	-0,005248	0,005250
2,480000	-0,005248	0,000000
2,483333	-0,005248	0,000000
2,486667	-0,010496	0,005250
2,490000	-0,005248	0,000000
2,493333	-0,010496	0,005250
2,496667	-0,010496	0,000000
2,500000	-0,005248	0,000000
2,503333	-0,010496	0,000000
2,506667	-0,010496	0,000000
2,510000	-0,005248	0,000000
2,513333	-0,010496	0,000000
2,516667	-0,010496	0,000000
2,520000	-0,010496	0,000000
2,523333	-0,010496	0,000000
2,526667	-0,010496	0,000000
2,530000	-0,010496	0,000000
2,533333	-0,010496	0,000000
2,536667	-0,010496	0,000000
2,540000	-0,010496	0,005250
2,543333	-0,010496	0,000000
2,546667	-0,010496	0,000000
2,550000	-0,010496	0,000000
2,553333	-0,010496	0,000000
2,556667	-0,010496	0,000000
2,560000	-0,010496	0,005250
2,563333	-0,010496	0,000000
2,566667	-0,010496	0,000000
2,570000	-0,010496	0,000000
2,573333	-0,010496	0,000000
2,576667	-0,010496	0,000000
2,580000	-0,010496	0,000000
2,583333	-0,010496	0,000000
2,586667	-0,015744	0,005250
2,590000	-0,010496	0,000000
2,593333	-0,010496	0,000000
2,596667	-0,010496	0,000000
2,600000	-0,010496	0,000000
2,603333	-0,010496	0,000000
2,606667	-0,010496	0,005250
2,610000	-0,010496	0,000000
2,613333	-0,010496	0,000000
2,616667	-0,010496	0,005250
2,620000	-0,015744	0,005250
2,623333	-0,010496	0,000000
2,626667	-0,015744	0,000000
2,630000	-0,015744	0,000000
2,633333	-0,015744	0,000000
2,636667	-0,010496	0,000000
2,640000	-0,010496	0,000000
2,643333	-0,015744	0,000000
2,646667	-0,015744	0,000000
2,650000	-0,015744	0,005250
2,653333	-0,010496	0,000000
2,656667	-0,015744	0,000000
2,660000	-0,010496	0,000000
2,663333	-0,015744	0,000000
2,666667	-0,015744	0,000000
2,670000	-0,010496	0,000000
2,673333	-0,010496	0,005250
2,676667	-0,010496	0,005250
2,680000	-0,010496	0,000000
2,683333	-0,010496	0,000000
2,686667	-0,010496	0,005250
2,690000	-0,010496	0,000000
2,693333	-0,010496	0,000000
2,696667	-0,015744	0,000000
2,700000	-0,005248	0,000000
2,703333	-0,010496	0,000000
2,706667	-0,015744	0,000000
2,710000	-0,010496	0,000000
2,713333	-0,015744	0,000000
2,716667	-0,010496	0,005250
2,720000	-0,015744	0,000000
2,723333	-0,010496	0,000000
2,726667	-0,015744	0,000000
2,730000	-0,015744	0,000000
2,733333	-0,015744	0,000000
2,736667	-0,015744	0,000000
2,740000	-0,015744	0,005250
2,743333	-0,015744	0,000000
2,746667	-0,015744	0,000000
2,750000	-0,015744	0,000000
2,753333	-0,015744	0,005250
2,756667	-0,010496	0,005250
2,760000	-0,015744	0,000000
2,763333	-0,010496	0,000000
2,766667	-0,010496	0,000000
2,770000	-0,015744	0,000000
2,773333	-0,015744	0,005250
2,776667	-0,015744	0,000000
2,780000	-0,015744	0,000000
2,783333	-0,015744	0,000000
2,786667	-0,015744	0,000000
2,790000	-0,015744	0,000000
2,793333	-0,015744	0,000000
2,796667	-0,015744	0,000000
2,800000	-0,015744	0,000000
2,803333	-0,015744	0,000000
2,806667	-0,015744	0,000000
2,810000	-0,015744	0,000000
2,813333	-0,015744	0,005250
2,816667	-0,015744	0,005250
2,820000	-0,015744	0,000000
2,823333	-0,015744	0,000000
2,826667	-0,010496	0,005250
2,830000	-0,015744	0,000000
2,833333	-0,010496	0,000000
2,836667	-0,015744	0,000000
2,840000	-0,010496	0,000000
2,843333	-0,015744	0,000000
2,846667	-0,015744	0,000000
2,850000	-0,010496	0,000000
2,853333	-0,015744	0,005250
2,856667	-0,015744	0,000000
2,860000	-0,015744	0,000000
2,863333	-0,010496	0,000000
2,866667	-0,010496	0,005250
2,870000	-0,015744	0,000000
2,873333	-0,010496	0,000000
2,876667	-0,015744	0,000000
2,880000	-0,015744	0,005250
2,883333	-0,010496	0,000000
2,886667	-0,010496	0,000000
2,890000	-0,010496	0,005250
2,893333	-0,015744	0,000000
2,896667	-0,010496	0,000000
2,900000	-0,010496	0,000000
2,903333	-0,015744	0,000000
2,906667	-0,010496	0,000000
2,910000	-0,010496	0,005250
2,913333	-0,010496	0,000000
2,916667	-0,010496	0,000000
2,920000	-0,010496	0,005250
2,923333	-0,015744	0,000000
2,926667	-0,010496	0,000000
2,930000	-0,010496	0,000000
2,933333	-0,010496	0,005250
2,936667	-0,015744	0,000000
2,940000	-0,010496	0,000000
2,943333	-0,010496	0,000000
2,946667	-0,010496	0,005250
2,950000	-0,010496	0,000000
2,953333	-0,010496	0,000000
2,956667	-0,010496	0,000000
2,960000	-0,010496	0,000000
2,963333	-0,010496	0,000000
2,966667	-0,010496	0,000000
2,970000	-0,010496	0,005250
2,973333	-0,015744	0,000000
2,976667	-0,010496	0,000000
2,980000	-0,010496	0,000000
